text,label
"like steven seagal i also am a big van damme fan and have followed most of his movies since the start of his acting career br br in this flick van damme assumes the role of jack whom is a cop that just moved to new mexico from new orleans to work as part of the border patrol haunted by memories of his past it is up to jack to put an end to a group of ex navy seals from smuggling illegal drugs into the u s that killed his daughter br br overall i found this film to be very good van damme is in very good shape for 48 years old and can really move the action scenes are very intense and the movie even throws a couple of plot twists in to keep you guessing unfortunately van damme does not have the same intensity as he did say 10 years ago regardless the shepherd border control is the 3rd straight solid film that van damme has made possibly opening the door for a larger project br br i definitely recommend this movie to a van damme fan or fan of action movies in general the shepherd border control is a great movie not as good as until death but better than the hard corps be sure to give this one a try you will not be disappointed",1
"this is one of the best films made about the 80 punk scene i saw this a few years back on a bootleg copy and was amazed very few of todays kids know the true roots of punk and this movie shows some of the 80s punk legends such as the germs and shows how it was back then nowadays so much punk has gone mainstream with mtv and radio and its nice to see the true underground rebellious movement of the original scene darby crash of the germs is one of my heros and this film shows why a must see for all punks and anyone curious about the 80s punk scene",1
"well i didn't know what to expect from 555 matter of fact i had never even heard of it until a few months ago but being a collector of just about all types of horror i figured i would go ahead and grab this obscure 80's slasher br br basically the storyline has to do with a killer that kills every 5 years for 5 nights in a row what the third 5 in the title means nobody knows anyway the killings start as the killer searches for young teenagers fooling around in obscure places he decapitates the men and brutally knifes the woman to death after this he proceeds to rape the dead corpse the police think they have a lead on the killings but really have no idea what is going on how will they find the killer does anybody care br br this movie is filled with some of the worst actors i have ever seen no wonder none of these actors went on to do anything else literally the three lead actors consist of two detectives and a sexy female reporter i am being sarcastic when i say sexy she is about as un sexy as it gets the two detectives are like watching tweedle dee and tweedle dum one of them underacts his part and the other one may have gone to the shatner school of acting the acting is so bad that it almost forces you to lose your interest in the movie thus almost putting you to sleep br",0
"the story is airtight from the beginning until the latter third of this movie then the story gets more and more outrageous the main character portrayed by marina is fantastic and had a difficult role this could have been a super great movie had the ending been more realistic",1
"i must admit i was against this movie from the outset but i tried my hardest to be impartial i really did but the very idea of remaking a sophisticated witty entertaining quirky british classic full of character has to be dubious from the outset br br people in my house were watching this so i swallowed my pride and told myself to be professional about films i have studied them at uni after all br br as expected for an american film of this sort the movie began with a chase which wasn't bad indeed many of the action sequences are credible and this alone lifts the mark br br yet the characterisation was abysmal the set pieces could very easily have been spliced from any american schlock blockbuster you might have had the misfortune to watch and it lacked all character br br seeming to take a skewed angle on the original film with a failed initial robbery the us version does the predictable thing and introduces an emotional factor with the death of donald sutherland's character this allows our us cousins plenty of opportunity for sycophantic dewy eyed vengeance seeking against the 'evil which it milks to predictable excesses this is never more so evident as in the scenes featuring charlize theron oh pretty oh so pretty look at her pretty wounded bambi eyes everyone which were thoroughly nauseating her entrance scene particularly was like something out of resident evil or tomb raider which were both a more entertaining and b had better",0
"i loved this movie it is a very simple plot and from what i understand it is based on a true story growing up in the 80's with hard rock hair metal may have something to do with my love of this film but even aside from the music it is a really fun movie to watch give it a try you will like it unless you are the hardest of critics and only like movies of citizen kane caliber",1
"i found this to be a watchable all be it very predictable movie there was some good stunt work that gave a fair degree of excitement and suspense to the story one did however have to suspend ones credulity on a number of occasions for the plot to work for example despite losing their transfer cable couplings and harness when the pilot retracted the manually they fortunately found a spare on board the aircraft complete with caribbeans according to the plot drilling a hole in the ceiling of the vault would disable the alarm system in the vault when the system was reactivated i can't think why according to there battery operated drill would be unable to drill through the vault ceiling however they just happened to have a hydraulic drill complete with hoses and to fit the equally convenient take off points in the planes hydraulic system located above the vault as the plane has a closed hydraulic system it is hard to see how this could be accomplished without affecting the control systems or at least setting hydraulic pressure alarms in the cockpit accepting this for the sake of the plot it takes them several minutes to drill a small hole through the top of the vault tension will they be able to drill through before fed's get there to check the false alarm yet from the time the vault door closed and before the fed's had walked the few feet to the second security door they had cut a squire hole in the",0
"i loved this movie it was a great portrayal of a family who had it's share of ups and down but in the end they knew that special love they had for each other i have seen many movies starring jaclyn smith but my god this was one of her best though it came out 12 years ago this movie contained an all star cast and what i loved the most was that it opened my eyes to see other actors who i haven't seen before this movie was kind of long in length but i enjoyed every minute of it it is a movie that you can sit down with your family and watch though we would have to cover the kids eyes a few times due to the discretionary love scenes overall i rate this movie a 10 out of a 1 10 scale lifetime does not air it enough so if anyone knows what store sells it let me know because this is a must have",1
"now i like the bollywood films and i'm very glad they have recently gained success in the uk however latest effort is a deeply flawed film from start to finish br br the idea of a modern bollywood take on amadeus was quite an exciting one that is until the two supposed appear on the scene looking as if they have never touched a piece of manuscript in their lives patel is a very good looking man and the film plays to his narcissistic sensibilities but he is never once believable as a modern mozart in terms of acting all he can do is stand there and pout his expressions hair and clothes all look the same throughout including the scene where he is supposedly when in fact he appears to have nothing but a slight sniffle bobby deol playing the role does his best to liven up what little wooden script there is but alas just comes across as a little bit angry when he is supposed to be fuming with jealousy br br bollywood films are widely renowned for their stunning set pieces and colour schemes but looks like a drab bbc drama reproduction in fact the closest thing comes to is hollyoaks as it blatantly hides a really bad script behind beautiful people looking well beautiful he has yet to reach mediocrity the same could be said for the totally forgetful songs br br in short latest offering has no boom bang wallop or twang instead it merely plods along with its head",0
"isabelle huppert is a wonderful actor the director of la pianiste understands this providing the viewer with long takes of huppert's face and these are a pleasure to see huppert is not an animated actor she registers emotion with the smallest lift of an eyebrow or flicker of a smile br br other than the enjoyment of watching an experienced actor excel in her profession there is nothing in this movie that makes me want to recommend it well if you enjoy self mutilation sado masochism and bizarre behavior la pianiste might work for you other than these attributes i could not find any redeeming value in it br br buried in all this strange material there is a kernel of truth people who compete at the very highest level musically athletically whatever begin as strange people and are shaped into stranger people by the competitive environment br br not worth a trip to a movie theater to relearn this life lesson br br",0
"i would recommend this for anyone who is an admirer of the late john cassavetes and for those who have never known of cassavetes it is an excellent film i really don't have the time to go into the details of why this is my opinion but if you're looking for something gutsy with lots of scenes to mull over then this one is for you the cinematography is perhaps one of the most interesting aspects of the film as well as the story itself this review does not do the film justice it is an experience one must view for themselves lots of character very genuine",1
"as an avid disney fan i was not totally impressed by this movie certainly not motivated enough to catch it in the theaters i am however so glad that i caught it on dvd and watched the special features br br you must check out the moose commentary the entire movie can be viewed with commentary from and the comic relief moose of the story who are voiced by rick moranis and dave thomas two veterans of the famous second city comedy troupe ad lib in character for an hour and a half about a movie that they are clearly fond of i laughed the whole time the enjoyment i got from this commentary completely made up for the tepid reaction i had to the film itself do yourself a favor and listen to it",0
"when i borrowed this movie i wasn't expecting a high quality performance but this was just sad br br most of the acting was so unbelievably bad that you couldn't easily get into this movie if you tried there's nothing quite like seeing a kid announce things like oh no my dad is invisible or i wonder what this does in the same monotone that one might announce traffic over the radio with there are some good actors but they are wasted on smaller parts br br the story is decent though it would be fairly easy to guess considering that there aren't too many real plot changes lots of holes too for example the dad is invisible and the inventor figures out what part is needed to make him visible again so the boy goes and steals the part from an electronics store couldn't he just ask his dad for the cash br br this shows up in the comedy category but most of the comedy in this movie was fairly dumb like the invisible dad taking off his clothes while invisible and then almost reappearing naked during a meeting or walking around with his head covered at all times funny at first but it gets old br br 2 5 because it is watchable and it's one of those movies that are funny in their own way like the monotone recitation of lines",0
"i have never seen a movie that annoyed me that much it is a movie about stupid people that are doing stupid and terrible things this is not a funny movie i must say that the plot line is awful i did not had patience to watch it so that i only saw half of it but it was enough for me the characters are not very inspired just terribly annoying this movie is all about a goofy guy trying to hook up with his tyrannous boss's daughter when he finally manages to talk to her she asks him to go at that night at her home to watch her father's owl and he thinks she had invited him to go with her at a party and to be at her home at 6 pm he gets to be very disappointed finding out that he only has to take care of the owl and that she has a boyfriend after her father leaves home leaving precise orders about taking care of the house and his beloved bird appears a secretary a son and all sort of not funny stuff happens in the house but he finally hooks up with his boss's daughter trust me this movie is terrible",0
"isn't it depressing how the most violent cartoon on cartoon network is aimed at girls while i'm not watching soldiers getting shot and blown up on saving private ryan or band of brothers it would be nice if there was a cartoon or at least something on tv i could watch to satisfy my violent urges and something that i would not get made fun of for watching i did see some episodes i should really be shot for this and had to sit through the movie now where do i find a gun and it is quite clear that this lost its spark after the first few episodes if you like seeing 500 foot monsters that can destroy huge cities in seconds getting slaughtered by toddlers about one foot tall this is a must see but it does get very boring after a while and with a show like this even original ideas become chiefly dull the movie just felt like one overlong episode i can't remember any of it and the villain should have been far more intimidating than a green monkey this show is a laughing stock it churns out the same basic premise episode after episode after episode and though it may try to have some mystery and intrigue once in a while the ending will always be the same the powerpuff girls save the day all is good and nice but all is very very repetitive i give it 3 out of 10 for being the only cartoon on cn to",0
"as a fan of dan aykroyd i watched this film when it was recently shown in the middle of night on tv i wasn't expecting much so it came as a big surprise that i loved it so much br br this is the type of film that dan aykroyd seems to love to make a chance for him to it up' and not take things too seriously if you loved him in the blues brothers or ghostbusters you'll know what i mean and you'd be wise to check out the couch trip br br avid fans of aykroyd will also have fun spotting all the tiny links to his other films in the script br br i can't describe this film without spoiling it for you so all i can do is tell you to check it out i can't praise this film highly enough and it must surely be time for a dvd release",1
"i had heard that this film was stylish and intriguing but i just found it annoying it's been a while since i've seen it and hopefully i won't find out all my memories are wrong and i'm unjustly condemning this movie but my memory is that the filmmakers tried to portray leopold and loeb as victimized by an anti gay society and that this somehow caused their horrible crime i totally disagree with this point of view and think it's unfair both to homosexuals and to bobby franks the real victim of the story i can't imagine why anyone would want to claim those two as martyrs i also thought l l were portrayed as a bit more sophisticated than they actually were after all they were teenagers who lived at home the film places them in a kind of fantasy world that seems like it should be scored by morrissey br br i just read an interview with one of the filmmakers that implied the film's anachronisms such as the push button phones that characters used were meant to add brechtian distance they certainly do that but i happened to find it highly irksome br br apparently a number of people found this movie interesting but i would have preferred a less stylish and more realistic examination of the part homosexuality may have played in the leopold loeb case",0
"another nice entry in the crime doctor series 4 10 with atmospheric almost noirish black and white photography and some splendid spanish american backdrops and sets and a more off the wall storyline too br br a man who looks like the insane murderer of his first two wives is found dead in a locked room after a dramatic dinner party the crime doctor is on the scene ostensibly as a guest to immediately and resignedly proclaim it murder and so we are presented with a quite weird set of people to mull over for one of them did the deed was it the frothing brother of the dead 1st wife the 3rd wife and rich widow hilary brooke the dancing brother and sister vampires the intense young man the eccentric cabinet maker lloyd corrigan on loan from boston blackie the irreplaceable butler or odds on jerome cowan police inspector emory parnell had his work cut out but warner baxter as was as unflappable as ever in working it all out one of the goofs listed on the imdb is wrong on breaking into the murder room says right through the centre of the forehead and cowan replies he didn't miss this time favorite bits baxter and cowan travelling through club sandwiches and beer at the nightclub to make amends for their interrupted dinner party the scene where the place of repose is seemingly rumbled the plot does seem to meander a bit at times and the way it was all explained off was perhaps more",1
"this was an interesting adaption of william shakespeare's last known solo play but in my humble opinion a terrible one jarman tries to change the personalities of the characters for a start he makes miranda seem insane after being stuck on the island for so long prospero is no different a mix of madness and self pity on his part i could not imagine shakespeare thinking his characters to be anything like the way jarman portraits them br br caliban's appearance is maybe the only thing he got right but then again i was under the impression that was a tormented deformed monster but turns out to be an insane rambling who is constantly cackling not as i would have imagined him ferdinand makes a brief appearance naked most the time and quiet br br in fact to the point i stopped watching this awful adaption their had been so many lines cut from the play if anything i think jarman was trying to re write shakespeare and include his own scenes most the time so much text is cut out in the first part it makes it not a shakespeare play but a load of 70's melodramatic preposterous rubbish br br an attempt to interpret this play more realistically in the end but this play was never a realistic one and it was made nothing like the text displays it to be",0
"the only conceivable flaw of this film is it's title please stop comparing it to the first i did in my previous review only to separate it from the first if you haven't seen the movie and are curious totally forget about the first and invent a different name for this there is nothing alike and has a mood all its own this is a great exponent of screwy mid 80s comedy i seriously doubt such big names in this cast did the movie because they were broke or even wanted to remake the first anybody who ever wanted to give a kick to the snobbish aristocracy should love this little opus i maintain the only reason this is in the imdb bottom 100 is because of its title i usually hate movies like these i e adam sandler will farrell farrelly bros but this movie just keeps me laughing hysterically i dunno maybe it's like a bad relationship i can't get out of or just a ridiculous guilty pleasure either way this is the single most underrated movie of the 80s behind 'the stunt man ' br br robert stack we love you 1919 2003",1
"ya know the concept of guilty pleasures yeah you have 'em like admitting you watched and enjoyed goonies battlestar galactica after they reached earth v the series charlie's angels starsky hutch the 1950s version of superman or godzilla movies br br here's the ultimate in guilty pleasures coupled with jack of all trades in a sam raimi action packed hour this half hour slot is fast paced easy to follow and loaded with fun to watch clad babes br br the man that brought us evil dead xena hercules and the adventures of brisco county jr does it again with this 2000 update of charlies angels we got charlie voice an unknown being that has the and the time to find people who need help bosley the gadget man and three gorgeous babes that kick a for a living br br and oh what a living",1
"never had i seen such a powerful true story movie i discovered a city a country a lost revolution and even a nobel prize winner thanks to this masterpiece of cinema br br if you haven't seen this movie you can't say you've seen anything br br a great lesson of courage humility and life br br i haven't seen anything as good since br br t e saturday january 9th 1999",1
"this show was incredible i've seen all three and this is the best this movie has suspense a bit of romance stunts that will blow your mind go bobbie great characters and amazing locations where was this filmed will there be more i really liked the story line with her brother looking forward to chameleon 4 and to see how the world is saved yet again",1
"this movie starts out great and sucks you in most acting is good until patrick swayze with his texas twang everyone else sounds british like even the muslim shows up and proves that he can't act you can live with that until the first fight scene where all they all fall to pieces why does patrick swayze fight baddies with an ax when he just stuck his sword into the ground 5 minutes ago br br there's further of swords a few minutes later and people knowing about other people they shouldn't know about other reviewers mentioned troubled production and it shows br br at the end i just didn't even care about the fight scenes sure the cgi dragon was weak but the storyline was the biggest letdown",0
"i kept watching it because it seemed like the plot was going somewhere when it ambiguously got there i was very disappointed i'm going to tell you what really happened in the next sentence but maybe i won't maybe i'll just imply something will happen the writers lacked any imagination this is not even a b movie it's a made for tv b movie",0
"who really wants to see that disgusting violence disgusting sex for such a long time i do not want to but i always stayed true to my philosophy to watch any movie as bad as it may be this was the hardest right after next friday br br it's basically just crap how can you possibly call it anything else the story of a roman emperor as an excuse for gore and t a yeah yeah hey it's realistic they have been like this fine but why bother us with it i don't care if it has been like this and there are a lot of scenes where i truly doubt it the point is why should anyone wanna see it problem is there is only one reason you could like the film and that would be that you like violence there's nothing special about it just cruelty you can say cool as you'd say in splatter slasher movie but horror movies with violence at least can give you chills and excitement maybe characters you care about but here everything is dark dull and boring every character is mad the story of an emperor who can't deal with his power what in the very first scene he runs naked through the woods with his sister i have no problem saying that we saw a madman for 2 1 2 hours br br but maybe you get turned on by seeing helen mirren being pregnant and dancing or 5 minutes of hardcore scenes that some people see",0
"you don't review james bond movies you evaluate them rate them according to how well they meet expectations there are certain things one has come to expect even demand of a bond film and each individual effort either delivers or it doesn't so here are ten elements that make a bond film a bond film and even though never say never again is not technically part of the official bond filmography the mere presence of sean connery returning as 007 makes it something more than merely an honorary member of the series anyway here's how it rates on a scale of 1 to 10 br br title never say never again the clever title has no apparent link to the actual storyline but is instead an in joke reference to sean connery's vow to never play again after having been lured back once before for diamonds are forever whatever the case it is a catchy title 8 points br br pre credit teaser perhaps trying to avoid any obvious parallels to the official eon series of bond films there is no teaser the opening scenes are just shown behind the credits and even that is disappointing yet another oh no bond has been killed 4 points br br opening credits other than a screen full of tiny they didn't even bother trying to jazz up the credits with graphics or split screens or interesting camera angles 1 points br br theme song as written by michel legrand and sung by hall never say never again would",1
"i got subjected to this pile one wednesday afternoon when my mother in law was watching it i can't get over someone basically doing a remake of a crappy high budget hollywood flop the core with washed up actors like luke perry if the high budget one flopped what makes people think doing the same movie 2 years later with no budget would go anywhere i was laughing through most of the movie because of how insanely similar it was in fact i am shocked it's not held up in legal rather than airing on tv and how it was basically the script of the core just redone badly which if you have seen the core you know why doing it worse is funny since the core was already so bad it was funny br br if you enjoy getting a laugh out of really bad movies this one will be right up your alley the only thing i can say is that i wish luke perry was able to have a career because he isn't a horrible actor he just lands horrible roles crappy made for tv movies that will only run on daytime television is pretty much one step closer to the end for him if it wasn't for 90210 he would have a career",0
"hammer house of horror witching time is set in rural england on woodstock farm where stressed musician david winter jon finch lives with his actress wife mary prunella gee is currently composing the music for a horror film one night while looking for his dog billy david finds a mysterious woman in his barn calling herself lucinda patricia quinn she claims to be a witch who has transported herself from 300 years in the past to now obviously rather sceptical david has a hard time believing her so he locks her in a room in his farmhouse calls his doctor charles ian to come examine her however once he arrives they enter the room lucinda has disappeared charles puts it down to david drinking too much but over the next few day strange disturbing things begin to happen to david mary br br witching time was episode 1 from the short lived british anthology horror series produced by hammer studios for tv originally aired here in the uk during september 1980 the first of two hammer house of horror episodes to be directed by don leaver episode 13 the mark of satan being the other i actually rather liked this as a series hammer house of horror dealt with various different themes were all unconnected to each other except in name unsurprisingly watching time is a sinister effective little tale about a witch the script by anthony read benefits from it's slight 50 odd minute duration moves along at a nice pace the character's are pretty",1
"twin peaks and blue velvet have always been two of my favourite pieces of film making and even though past films by lynch have been slightly disappointing for me they have always been worth watching a number of times to be pretentious lynch can be like a good wine he must be savoured and over but in the end you must make up your own mind about what you have seen for lynch never gives you the full answers br br many people will walk out of mulholland drive possibly wanting to throttle themselves over the mind bending visual jigsaw puzzle that has just unfolded before them but there is a twisted logic to this film you just have to look for the clues betty naomi watts arrives in hollywood doe eyed and in search of stardom she then finds an amnesiac in her bathroom who has escaped from an attempted murder on mulholland drive together they try to uncover the secrets behind the life this all leads to a club called where a blue box will reveal all and that is when the film throws everything out the window people we thought we knew are entirely different people altogether is it a dream a reminiscence about life's previous escapades you will either love this film or hate it david lynch always draws such extreme reactions from his viewers but as his universe itself is always about extremes it is fitting that his films provoke such reactions br br it is best to look at this",1
"this blaxploitation classic about a kung fu mama who travels to hong kong to avenge her brother's death offers everything you learned to expect from the genre playmate jeannie bell with a giant afro really kicks ass and usually loses her clothes very quickly if you don't take it all too seriously the movie is great fun to watch stan shaw gives a solid performance jeannie bell is a little less convincing pam grier she ain't br br this is where quentin tarantino got his idea for the light switch scene in jackie brown from br br the soundtrack by don julian is a gem and is frequently used in rap songs",1
"this movie was so bad it was funny for awhile there i thought i was actually watching a parody of a bad movie a la for your consideration the cliffhanger scene at the end had me laughing until my insides hurt the script was dreadful enough but coupled with sean young's terrible acting especially while she explains the entire plot in great detail complete with flashbacks while dangling off a cliff makes it a truly classically bad movie worth watching in fact the fakey shots in this scene reminded me of an ed wood movie i still can't believe how this thing got made first of all how did such a bad script get the green light how did star actors get attached were they at low points in their careers questions questions",0
"this is probably the most irritating show i have ever seen in my entire life it is indescribably the most annoying and idiotic show i have ever seen everything about it is just bad br br synopsis different situation comes up each week for the parent to handle their kids br br i could not understand what kind of idiot would produce this mess in the first place not to mention several season the script is bad very bad  it contains both cheesiness and unethical joke that you normally see in rated r or nc 17 movie especially for the young boy character where all he does is pleasuring himself is that what one called family show humor the casting is also horrible cause all you see is a really really bad actors period br br final word this show is a real torture this show provides an image of how irresponsible parent can be using power wrongly rather than understanding it is zillion times away from reality listen to kenny g would be a god sends compare to this watching washing machine twirling around wouldn't hurt your eyes as much as this show br br rating 0 10 grade z br br note the show is so bad that even mother of the cast pull her daughter out of the show",0
"2002 a turkish film shown in the u s as distant br br was directed produced written and filmed by bilge br br br br this movie is a gritty and somber version of the clash between a city mouse played by and a country mouse played by br br both men are superb actors and the plot allows them to demonstrate their acting skill tragically died in an automobile accident shortly after the movie was completed br br in most country cousin city cousin tales the contrast between rural and urban life styles is portrayed in a humorous fashion in this film there's little humor or even warmth both men br br have lost touch with human society 's work as a br br commercial photographer for a tile company gives him no satisfaction he has divorced a woman he clearly br br still loves and has no satisfying human relationships br br has lost his job because of a factory closing in his small town and doesn't have the skills or the energy to find work in the city his human interactions are primarily confined to silent observations of the other people who cross his path he's clearly a warm and caring person but can't express these qualities in an urban environment br br the cousins don't relate well to the world and they don't relate well to each other neither makes an effort to act in a way that would provide an opportunity for bonding or closeness br br in a sense this",1
"there are so very few films where just the title tells you all you need to know about the film such a film is i was a communist for the fbi another example would be i married a monster from outer space br br the really interesting thing about this film is how in heaven's name did this get nominated for an oscar in the documentary category it is not a documentary in any sense of the word it's not even in that hybrid category of docudrama it's just a rather exploitive film about the work of an fbi undercover agent named matt who infiltrated the communist party in pittsburgh and got active in trying to take over the union for the communists and reporting on said activities to his handlers in the fbi br br a documentary of that work might have been interesting but what we got was a film to fit those paranoid times i found it fascinating that when finally broke his cover it was to the house un american activities committee rather than the trial in new york of the communist party leaders there was a moment in the film where head communist james millican tells his followers to start spreading the word that the house un american activities committee was composed of a bunch of right wing yahoos looking to get their names in front of the camera now what could have given him that idea anyway just connect the dots and no doubt the word their came from j",0
"no wonder a lot of us hate classical music and what are the children to think with educational pr like this serious music will soon slip from life support to the morgue kids know when they're being talked down to and this is no exception why can't someone good do a movie about classical music for kids i must admit i enjoyed the actor who played beethoven he took to the role with enthusiasm and a keen balance of the poignant and humorous aspects of beethoven's character he obviously did his research otherwise this is a third rate rehash of the old abc afterschool special format with none of the occasional charm those short films had sorry about the rant but this is an important subject for young people to know about and it could have been done well i wonder if musicians or filmmakers were responsible either way the kids are hipper than you think folks br br",0
"in the late eighties and early nineties the decline and death of independent video companies like vestron and media effectively shut off italian horror films for much of it's american audience coincidently italian genre films also declined in quality and profitability br br occasionally movies like primal rage sequels like beyond the door iii troll 2 and a few dario argento films limped out onto video but most remained unreleased until dvd in the us for nearly a decade or longer movies from these lost years became very sought after and talked about among horror fans br br of these films cat in the brain is probably one of the most hyped of all due to the legions of lucio fulci fans and the fact that it was not only directed by but also starred their idol fulci himself br br though not quite fulci's best it's still better than most of his later efforts his rabid fan base will probably love it italian horror and giallo aficionados might also enjoy it depending on their tastes but i'm not sure about anyone else people who only watch hollywood stuff might not want to take the word of the many glowing reviews here br br one thing i personally found fascinating were the scenes featuring probably benito mussolini's only lasting contribution to italy cinecitta studios the name is instantly recognizable to any fan of italian movies until i saw it here i could only imagine what it looked like",1
"i took my 14 year old to see this movie we left after 15 or 20 minutes it was absolutely awful this movie should be rated r at the least i am not that strict with movies but this was just too much it was a waste of money i thought it would contain some comedy and i knew the comedy would probably be crude but this was way beyond crude i was sitting there watching and reading a certain subtitle at the beginning of the movie was what really got me and i could not believe how crudely sexual it was i could not believe that it would be ok for a 13 year old to read and see this content i don't understand how the rating system works",0
"this film is truly pathetic in every conceivable department awful awful awful it's only around eighty minutes long but believe me you'll feel like you're watching an andy warhol film then again twenty hours in the life of the empire state building would surely be far more interesting br br where to start the putrid script the disgusting cinematography the so bad its bad acting the spectacularly dismal effects dreadful music or just the wafer thin plot that thouroughly resembles a sieve this film is an incoherent shambles br br a particularly noteworthy scene takes place outside a cafe when dominic decides to shoot a cat cue the waitress watching through the cafe window who comments with an average english accent god damn to right that woman god damn this horrendous monstrosity br br everyone involved should be thouroughly ashamed of themselves let us hope that the director never finds the funding to work again",0
"the worst movie ever hardly this is one of the best animated movies i have ever seen it has appearances from all the great characters from the animated tv series rainbow very safe for small children and the colors capture their attention like no other there is an evil princess trying to steal the diamond planet which would in turn cause all life on earth to cease this tells the tale of how rainbow and her new friend are able to stop the evil plot and restore life and color back to earth it's proof that kids can make a difference rainbow will live on forever",1
"to me this movie was just plain confusing slow and uninteresting why did the aliens choose to communicate through ants it makes no sense the ending was muddled and made no sense whatsoever in the end i was hoping that the ants would kill everyone br br avoid this one at all costs not even mst3k could save it",0
"my brother was working at a movie theater when i saw this movie i saw it for free and still walked out i have seen a lot of movies in my time but this was the worst when people ask me what the worst movie i have ever seen was i mention this movie in less than one second this movie is bad because it goes from one lame plot set up to the next it encourages stereotypes about blacks that are sickening and the flow is awful if you want to see how to make children cry and vomit at the same time then study this movie okay this movie is not good bad but terrible bad if you are like one of those people that watch horrible movies for fun like me you will not even be able to make it through this very short film please for the love of god destroy all copies of this movie",0
"jennifer montgomery's art for teachers of children is a stunning disturbing masterpiece montgomery's gritty camerawork and cinematography coupled with the brilliantly unemotional performances she evokes from her cast heighten the sense of shocking raw realism in this autobiographical story of a 14 year old jennifer's seduction of her married boarding school guidance counselor the scenes between the amazingly uncanny actress playing jennifer caitlin grace mcdonnell and jennifer's mother actually voiced by ruth montgomery on the phone are some of the most intriguing and powerful i've ever seen captured on film the lesson ultimately learned here there's nothing more dangerous than a boring man who creates bad art well i would highly recommend this remarkable piece of art for anyone interested in thought provoking independent cinema",1
"this would have to rate as one of the worst films of all time the film screened at the italian film festival in melbourne australia after the screening not only did i want my money refunded i wanted the 1 5 wasted hours of my life back too i have a very broad tolerance level when it comes to the indulgences of some european film making but this is one of those films that is selected for festivals based on the reputation of the filmmaker alone this film is proof that while such selections may satisfy the egos of the film maker and the selection panel there is absolutely no joy for the audience there is no character development whatsoever the plot is a garbled mess the style is nonsensical the shot selection is appalling and the editing is worse by the end of the first reel you'll wonder if you walked into the wrong cinema and by the end of the third reel you'll be begging to be put out of your misery this film is an abomination",0
"lame rip off of the quatermass xperiment 1955 the first half is deadly dull even dreary but the latter stages improve considerably with the scenes involving the rampaging 'monster' in the accompanying featurette a rather dry affair at a mere 9 minutes when compared to the ones created for the other titles in criterion's monsters madmen set director day who admits to not being a fan of the sci fi genre tries to justify the film's shortcomings by saying that he had a zero budget to work with where all the outer space scenes were composed of stock footage and i'd have been inclined to be more lenient with the film had i not recently watched the immortal monster 1959 a similar and similarly threadbare but far more stylish venture from italy br br bill edwards as the cocky but unlucky astronaut obsessed with achieving the titular feat is positively boring at first but he eventually manages to garner audience sympathy when his physical features are deformed and the character develops a taste for blood marshall thompson as his commanding officer and elder brother is o k as a leaner glenn ford type he had previously starred in fiend without a face 1958 another and more successful richard gordon produced sci fi which incidentally is also available on dvd through criterion italian starlet marla struggling with the english language makes for an inadequate female lead even her input in the featurette proves to be of little lasting value br br the audio commentary is yet another",0
"well i am the target market i loved it furthermore my husband also a boomer with strong memories of the '60s liked it a lot too i haven't read the book so i went into it neutral i was very pleasantly surprised it's now on our highly recommended video list br br",1
"this movie moved much too slowly for my taste the concept of the story is refreshingly different in that it explores the family dynamics of living with a mentally retarded family member in a way that i have not previously seen on screen however the execution of the concept was flawed each character was developed fully within the scene of her first appearance then one had to endure the feeling that each character was treading water the rest of the way that is each character about awkwardly in her interpersonal relationships with others in the movie which i found to be a form of emotional and social retardation i suppose this has artistic merit given the irony that the story centers around an intellectually retarded individual surrounded by way above average intelligence friends and family the acting however was well done without exception i agree with other reviewers that the cinematography was beautiful in summary i think the film has strong artistic merit because of the fine acting and cinematography but fails on an emotional level due to the shortcomings described",0
"when it was released in the beginning of the 80's pixote brings to brazilian society the problems of young delinquents and the impact of this in brazilian society i can't watch the movie at that time cause i was too young but now i got a chance and watched it a few days ago it's a very brutal movie but everything is absolutely true and sad pixote is the name of a 12 year old boy who lives in the streets and survive with he stays for a while in a house of detention and when he left it he continues to plan robs with other buns and a prostitute played by the boy is still a marijuana addicted and smell glue with another teenagers to forget his sad reality the quality of the images it's not the best but the movie is totally realistic about brazilian problems and must be viewed and admired",1
